	source_sent	gold_sent	predicted_sent	true_id	predicted_id	correct_pair	cosine_similarity
0	Pou nou aji ann amoni ak priyè sa a, nou bezwen veye pou nou byen suiv direksyon òganizasyon Jewova a ban nou ki soti nan Bib la e pou n fè sa san pèdi tan.	Si nous voulons agir en accord avec cette prière, nous devons prêter une attention particulière à toutes les directives que nous fournit l’organisation de Jéhovah et les appliquer sans tarder.	4. Mati svy Automation Achetez une sorte de pratsyue sur vous 24 godini au dosn 365 dniv sur la rivière? 	519	769	False	0.93098295
1	li kouri sou 6 pil AA.	Il fonctionne sur 6 piles AA. 	· Transfert col.2.5 feuille d’or imitation 16x16cms est feuilles de lâche col.2.5 feuille d’or imitation 16x16cms coller sur du papier par un processus de pressage. 	278	612	False	0.94012487
2	Pou nou viv pou toutan, nou dwe gen lafwa nan Jezi	Pour vivre éternellement, nous devons exercer la foi en Jésus	L'athée qui est venu à rien 	545	252	False	0.95927
3	Y ap dirije travay predikasyon Wayòm nan nan lemonnantye e yo bay manje espirityèl alè.	Ces frères dirigent l’œuvre mondiale de proclamation du Royaume et fournissent de la nourriture spirituelle au bon moment.	Si, individuellement, nous aimons et observons la loi de Jéhovah, ni les actions d’autrui ni quoi que ce soit d’autre ne nous feront trébucher sur le plan spirituel.	113	610	False	1.0041826
4	Tipik epesè nan panèl aliminyòm yo 1.5mm, 2.0mm, 2.5mm, 3.0mm, 3.5mm ak 4.0mm. Epesè ki anba a 2.0mm yo nòmalman itilize pou dekorasyon endividyèl (patisyon, ekran, plafon, taye, miray CLADDING, atizay ... elatriye), ak pi wo a 2.5mm yo pou itilizasyon deyò (fasad rido miray, balkon revòlt, ki gen fòm vole, kloti , pòtay ... elatriye).	L'épaisseur typique du panneau en aluminium est 1.5mm, 2.0mm, 2.5mm, 3.0mm, 3.5mm et 4.0mm. L'épaisseur inférieure à 2.0mm est normalement utilisée pour la décoration inddor (cloison, écran, plafond, garniture, revêtement de mur, art ... etc), et au-dessus de 2.5mm sont pour l'usage extérieur (mur rideau de façade, garde-corps de balcon, obturateur formé, clôture , porte ... etc). 	L'épaisseur typique du panneau en aluminium est 1.5mm, 2.0mm, 2.5mm, 3.0mm, 3.5mm et 4.0mm. L'épaisseur inférieure à 2.0mm est normalement utilisée pour la décoration inddor (cloison, écran, plafond, garniture, revêtement de mur, art ... etc), et au-dessus de 2.5mm sont pour l'usage extérieur (mur rideau de façade, garde-corps de balcon, obturateur formé, clôture , porte ... etc). 	711	711	True	0.56713736
5	Dam nan te oblije kouri kite peyi l apre sòlda rebèl yo ki nan peyi l te fin kidnape mari l ansanm ak pitit li e li pa t janm wè yo ankò.	Sa vie à elle aussi avait été menacée, sa maison avait été détruite par un incendie et elle avait été victime d’un viol collectif.	4. Mati svy Automation Achetez une sorte de pratsyue sur vous 24 godini au dosn 365 dniv sur la rivière? 	985	769	False	1.032354
6	Labib chanje lavi moun	La Bible transforme des vies	Job - La Bible en Francais et en Créole Haitien _ FouyeBible 	911	721	False	0.9685098
7	Fevriye 28, 2009 par ofer 3 Kòmantè	février 28, 2009 par ofer 3 Commentaires 	Posté le 25 mai, 2016 par ttadmin 	363	866	False	0.79562664
8	Pèsepsyon nan yon jou nan èdtan 24 se subjectif. Walter Rolfo, ...	La perception d'un jour d'heures 24 est subjective. Walter Rolfo, ... 	La perception d'un jour d'heures 24 est subjective. Walter Rolfo, ... 	366	366	True	0.5896119
9	Kidonk, kòman kretyen ki selibatè jodi a kapab byen pwofite sitiyasyon sa a, kit yo se frè, sè, jèn oswa granmoun, kit yo te chwazi ret poukont yo, kit se sikonstans lavi a ki fè sa?	Comment les chrétiens célibataires d’aujourd’hui — frères ou sœurs, jeunes ou moins jeunes, seuls par choix ou par la force des choses — peuvent-​ils mettre à profit leur situation ?	Pour illustrer comment l’amour peut être convenablement guidé par la “ connaissance exacte ”, considérons cette vérité fondamentale énoncée en Actes 10:34, 35 : ‘ Dieu n’est pas partial, mais en toute nation l’homme qui le craint et pratique la justice est agréé de lui. ’ Si Dieu juge les hommes selon leurs actions justes et la crainte qu’ils ont de lui, et non selon leur nationalité ou leur race, ne devrions-​nous pas considérer notre prochain avec la même impartialité ? — Actes 17:26, 27 ; 1 Jean 4:7-11, 20, 21.	643	407	False	0.79968417
