	source_sent	gold_sent	predicted_sent	true_id	predicted_id	correct_pair	cosine_similarity
0	2 Yumi ol Kristen i wetim bikpela samting moa long kamap.	“Serpents, offspring of vipers,” he says, “how are you to flee from the judgment of Gehenna?”	The project was called Living History.	136	424	False	0.4398625
1	Na tu, mi pilim olsem sapos mi amamas long stap wantaim ol, dispela bai soim olsem laip bilong mi i orait liklik, tasol laip bilong mi i no orait.	I feel like a different person after such exercise.	[Pictures on page 10]	66	960	False	0.6227882
2	Taim yumi kisim save long ol gutpela samting i kamap long wok bilong autim tok bilong Kingdom na kamapim ol disaipel, dispela i strongim yumi long mekim bikpela wok moa long autim tok.	“At the start of that week,” recalls Roald, “I felt quite satisfied that I had managed to arrange my affairs in such a way that I could share in this special activity for a whole week.”	▪ What did two Nobel laureates think of a 25-cent answer to questions on the origin of the universe?	315	833	False	0.4886309
3	Ol ofisa i wok aninit long planti bikman​—⁠king wantaim meri bilong em i gat planti helpim bilong ol, em “ol bikman” na “ol gavena.”	At last, the sun came out!	I started using drugs, engaged in immoral sex, and constantly fought with others.”	990	109	False	0.52610433
4	[Piksa long pes 23]	Protestants encouraged the Waldenses to sponsor the first translation of the Bible from the original languages into French.	When I tried to reason with him, he became belligerent and hostile.	261	944	False	0.814348
5	11 Long taim em i gat bel, Mary i wok yet long stadi long Baibel na lukautim famili bilong em.	In the 1930’s, it became evident that the “other sheep” were being gathered in.	However, it is still up to us whether we let it take root in our heart and mind.	564	279	False	0.42267585
6	Olsem tasol, yumi tu i mas lukautim tingting i stap long bel.	I was impressed by their way of life.	[Pictures on page 10]	703	960	False	0.6305479
7	Go stap long rum inap long yu pinis krai.’”	Is gum disease treatable?	(Ecclesiastes 11:1, 6) Yes, zealously “send out your bread” upon many waters and “sow your seed” generously, as did Paul and Jesus and as do these modern-day Witnesses in Mexico’s English-speaking field.	244	322	False	0.45925152
8	Ol i tok bilas na lap long ol king na long ol ofisa bilong ol kantri. Ol i lukim taun i gat strongpela banis, na ol i save lap tasol long en.	Regarding ‘the spirit we show,’ what are you personally determined to do?	Evidently, Isaiah’s imagery illustrates the finality of Jehovah’s judgment on transgressors.	239	578	False	0.803666
9	Sapos yumi painimaut olsem ol jin i gat asua long ol samting yumi mekim​—⁠na yumi yet i no gat asua​—⁠dispela bai i gutpela tru, a?	“No history can give us an idea so exact of the vicissitudes of a people, of their social organization and their beliefs and feelings, as an analysis of their language.”—MARTÍN ALONSO.	According to church historian Eusebius, Judean Christians seized this opportunity to flee to Pella, a city in a mountainous region of the Decapolis.	696	111	False	0.45349073
10	Olsem wanem yumi ken helpim olgeta kain man?	The list set out the characteristics of each lighthouse, including its unique signal.	Hence, Ressler expressed “a bleak outlook for the future​—a new century in which multiple murderers multiply.”	213	816	False	0.6813946
11	Taim mi go bek long haus, mama i tokim mi olsem Kate Parsons, wanpela meri i stap long ples bilong mipela, em i wok long tilim wankain buk samting bilong Baibel.	He is the ruling King of God’s Kingdom, which very soon will eliminate all rulerships opposed to God’s will, and he will solve all problems of mankind.	However, it is still up to us whether we let it take root in our heart and mind.	343	279	False	0.6476954
12	Ol Man i No Kamapim Stret Tingting God i Gat Long Ol Meri	(Psalm 40:11) Counted among the faithful men and women to whom “a better resurrection” is promised, David is presently secure in Jehovah’s memory as one who will receive that reward.	Is gum disease treatable?	678	244	False	0.5014219
13	Mekim Wanem Wok Long Bihain, 4/1	Others have voiced the question after a widespread calamity or when they personally felt hard-pressed and could not understand why God did not intervene.	Mark the Traveler	457	881	False	0.44762635
14	Olsem wanem planti man long nau i kamapim olsem ol i no save pilim ol samting bilong spirit?	(Ecclesiastes 11:1, 6) Yes, zealously “send out your bread” upon many waters and “sow your seed” generously, as did Paul and Jesus and as do these modern-day Witnesses in Mexico’s English-speaking field.	As mentioned above, two emblems will be used, unleavened bread and red wine. These may be on a table near the speaker.	322	537	False	0.8051642
15	Wanem samting i soim olsem yumi winim tru ol pisin?	Why We “Keep Bearing Much Fruit”	11 We do not have to be astronomers to marvel at the night sky nor chemists to enjoy bread.	784	72	False	0.8008169
16	WANPELA wokman bilong gavman long Amerika i tok, planti draiva i save larim ol samting i pulim nabaut tingting bilong ol.	Just write to us and tell us where you are, and we’ll assign you.”	[Pictures on page 10]	905	960	False	0.5390055
17	Na mi ting em asua bilong mi yet na dispela samting i kamap long mi.”	12 Psalm 119:105 also states that God’s utterances can light our roadway, illuminating the path ahead.	▪ What did two Nobel laureates think of a 25-cent answer to questions on the origin of the universe?	677	833	False	0.55222416
